Compute Workflow	PSE	Assay	Protocol	Date Scheduled	Work Order	Sample Full Name	# of Inputs	# of Instrument Data	Status	Executions
212834	165656266	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 10:56	2855780	H_WX-2624-2624	12	15	active	0
212835	165656268	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 10:56	2855780	H_WX-2869-2869	12	14	active	0
212836	165656335	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 10:58	2855780	H_WX-3211-3211	12	13	active	0
212837	165656338	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 10:58	2855780	H_WX-2649-2649	12	14	active	0
212838	165656339	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 10:58	2855780	H_WX-2629-2629	12	14	active	0
212840	165656472	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:00	2855780	H_WX-2694-2694	12	14	active	0
212841	165656474	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:00	2855780	H_WX-2964-2964	12	15	active	0
212843	165656478	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:00	2855780	H_WX-3037-3037	12	14	active	0
212844	165656479	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:00	2855780	H_WX-3221-3221	12	13	active	0
212845	165656544	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:02	2855780	H_WX-2940-2940	12	14	active	0
212846	165656547	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:02	2855780	H_WX-2918-2918	12	14	active	0
212847	165656615	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:04	2855780	H_WX-2645-2645	12	15	active	0
212848	165656616	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:04	2855780	H_WX-2847-2847	8	8	active	0
212849	165656617	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:04	2855780	H_WX-3337-3337	12	13	active	0
212850	165656618	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:04	2855780	H_WX-2707-2707	8	8	active	0
212851	165656619	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:04	2855780	H_WX-2851-2851	8	8	active	0
212852	165656721	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:06	2855780	H_WX-3285-3285	12	13	active	0
212853	165656722	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:06	2855780	H_WX-2881-2881	8	8	active	0
212855	165656725	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:06	2855780	H_WX-2793-2793	8	8	active	0
212856	165656739	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:08	2855780	H_WX-3169-3169	12	13	active	0
212858	165656759	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:10	2855780	H_WX-3217-3217	12	13	active	0
212859	165656760	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:10	2855780	H_WX-3189-3189	12	13	active	0
212860	165656761	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:10	2855780	H_WX-2822-2822	8	8	active	0
212862	165656825	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:12	2855780	H_WX-2816-2816	8	8	active	0
212865	165657005	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:18	2855780	H_WX-2778-2778	8	8	active	0
212866	165657024	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:18	2855780	H_WX-3333-3333	8	8	active	0
212867	165657283	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:22	2855780	H_WX-2776-2776	8	8	active	0
212868	165657284	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:22	2855780	H_WX-3273-3273	12	13	active	0
212869	165657286	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:22	2855780	H_WX-2801-2801	8	8	active	0
212870	165657307	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:24	2855780	H_WX-2944-2944	8	8	active	0
212871	165657308	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:24	2855780	H_WX-2652-2652	12	15	active	0
212872	165657319	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:26	2855780	H_WX-2704-2704	12	15	active	0
212873	165657360	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:28	2855780	H_WX-2957-2957	8	8	active	0
212874	165657361	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:28	2855780	H_WX-3182-3182	12	13	active	0
212875	165657362	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:28	2855780	H_WX-3779-3779	8	8	active	0
212885	165657610	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:32	2855780	H_WX-3041-3041	8	8	active	0
212886	165657612	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:32	2855780	H_WX-3308-3308	8	8	active	0
212887	165657659	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:34	2855780	H_WX-3010-3010	8	8	active	0
212888	165657747	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:36	2855780	H_WX-3254-3254	8	8	active	0
212889	165657749	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:36	2855780	H_WX-3185-3185	8	8	active	0
212890	165657750	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:36	2855780	H_WX-3346-3346	8	8	active	0
212891	165657751	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:36	2855780	H_WX-2969-2969	8	8	active	0
212892	165657833	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:38	2855780	H_WX-3145-3145	8	8	active	0
212893	165657835	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:38	2855780	H_WX-3148-3148	8	8	active	0
212895	165657871	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:40	2855780	H_WX-3040-3040	8	8	active	0
212903	165658130	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:50	2855780	H_WX-3113-3113	8	8	active	0
212904	165658132	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:50	2855780	H_WX-3151-3151	8	8	active	0
212905	165658135	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:50	2855780	H_WX-3179-3179	15	15	ready	1
212909	165658329	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:52	2855780	H_WX-3173-3173	8	8	active	0
212910	165658336	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:52	2855780	H_WX-2461-2461	15	15	ready	1
212913	165658452	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:54	2855780	H_WX-3277-3277	8	8	active	0
212918	165658658	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:56	2855780	H_WX-3062-3062	8	8	active	0
212920	165658784	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:58	2855780	H_WX-2666-2666	12	15	active	0
212921	165658785	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:58	2855780	H_WX-3200-3200	8	8	active	0
212922	165658786	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:58	2855780	H_WX-2480-2480	15	15	ready	1
212923	165658789	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 11:58	2855780	H_WX-2872-2872	15	15	ready	1
212927	165658980	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:00	2855780	H_WX-3136-3136	8	8	active	0
212928	165658988	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:00	2855780	H_WX-2484-2484	15	15	ready	1
212931	165659065	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:02	2855780	H_WX-2716-2716	15	15	ready	1
212932	165659070	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:02	2855780	H_WX-2842-2842	15	15	ready	1
212938	165659385	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:06	2855780	H_WX-2452-2452	15	15	ready	1
212939	165659386	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:06	2855780	H_WX-2271-2271	15	15	ready	1
212940	165659388	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:06	2855780	H_WX-3188-3188	8	8	active	0
212941	165659390	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:06	2855780	H_WX-2439-2439	15	15	ready	1
212942	165659394	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:06	2855780	H_WX-2861-2861	15	15	ready	1
212943	165659408	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:06	2855780	H_WX-2415-2415	15	15	ready	1
212947	165659577	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:08	2855780	H_WX-2447-2447	15	15	ready	1
212948	165659578	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:08	2855780	H_WX-2449-2449	15	15	ready	1
212949	165659585	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:08	2855780	H_WX-2492-2492	15	15	ready	1
212950	165659586	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:08	2855780	H_WX-2220-2220	15	15	ready	1
212951	165659592	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:08	2855780	H_WX-3056-3056	15	15	ready	1
212952	165659593	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:08	2855780	H_WX-3161-3161	15	15	ready	1
212955	165659660	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:10	2855780	H_WX-3214-3214	15	15	ready	1
212956	165659662	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:10	2855780	H_WX-2327-2327	15	15	ready	1
212961	165659866	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:14	2855780	H_WX-3184-3184	8	8	active	0
212962	165659867	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:14	2855780	H_WX-3196-3196	8	8	active	0
212967	165660032	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:16	2855780	H_WX-2479-2479	15	15	ready	1
212970	165660119	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:18	2855780	H_WX-2474-2474	15	15	ready	1
212971	165660123	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:18	2855780	H_WX-2405-2405	15	15	ready	1
212972	165660207	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:21	2855780	H_WX-3150-3150	8	8	active	0
212974	165660453	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:28	2855780	H_WX-3029-3029	8	8	active	0
212975	165660455	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 12:28	2855780	H_WX-3180-3180	15	15	ready	1
213375	165677654	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:25	2855780	H_WX-2846-2846	12	16	active	0
213419	165678576	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:36	2855780	H_WX-3274-3274	13	16	active	0
213457	165679079	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:41	2855780	H_WX-2931-2931	12	16	active	0
213478	165679307	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:43	2855780	H_WX-2980-2980	13	16	active	0
213505	165679697	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:47	2855780	H_WX-2989-2989	12	16	active	0
213527	165679963	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:50	2855780	H_WX-3272-3272	12	16	active	0
213529	165679965	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:50	2855780	H_WX-2926-2926	12	16	active	0
213557	165680221	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:51	2855780	H_WX-2875-2875	12	16	active	0
213586	165680542	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:55	2855780	H_WX-2892-2892	12	16	active	0
213587	165680543	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:55	2855780	H_WX-2787-2787	12	16	active	0
213588	165680544	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:55	2855780	H_WX-2983-2983	12	16	active	0
213592	165680610	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:57	2855780	H_WX-2898-2898	12	16	active	0
213593	165680611	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:57	2855780	H_WX-2358-2358	12	16	active	0
213594	165680612	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:57	2855780	H_WX-2463-2463	12	16	active	0
213595	165680613	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 18:57	2855780	H_WX-2763-2763	12	16	active	0
213596	165680708	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 19:01	2855780	H_WX-2513-2513	12	16	active	0
213597	165680709	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 19:01	2855780	H_WX-3006-3006	12	16	active	0
213599	165680789	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 19:03	2855780	H_WX-2877-2877	12	16	active	0
213607	165680847	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 19:07	2855780	H_WX-2528-2528	12	16	active	0
213609	165680895	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 19:09	2855780	H_WX-2559-2559	12	16	active	0
213610	165680896	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 19:09	2855780	H_WX-3004-3004	12	16	active	0
213612	165680898	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 19:09	2855780	H_WX-2845-2845	12	16	active	0
213650	165681442	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 19:25	2855780	H_WX-3101-3101	12	16	active	0
213703	165682612	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/1/18 19:43	2855780	H_WX-2962-2962	12	16	active	0
214474	165700462	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:09	2855780	H_WX-2657-2657	4	4	active	0
214475	165700621	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:13	2855780	H_WX-2601-2601	4	4	active	0
214477	165700884	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:19	2855780	H_WX-2495-2495	4	4	active	0
214478	165700944	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:21	2855780	H_WX-2593-2593	4	4	active	0
214479	165701072	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:23	2855780	H_WX-2564-2564	4	4	active	0
214480	165701300	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:26	2855780	H_WX-2859-2859	4	4	active	0
214481	165701403	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:27	2855780	H_WX-2545-2545	4	4	active	0
214484	165701504	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:29	2855780	H_WX-2930-2930	4	4	active	0
214539	165702788	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:37	2855780	H_WX-2504-2504	4	4	active	0
214543	165702963	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:40	2855780	H_WX-3055-3055	4	4	active	0
214545	165703191	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:43	2855780	H_WX-2496-2496	4	4	active	0
214571	165703702	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:51	2855780	H_WX-2572-2572	4	4	active	0
214572	165703704	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:51	2855780	H_WX-2765-2765	4	4	active	0
214573	165703706	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:51	2855780	H_WX-2560-2560	4	4	active	0
214596	165704008	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:53	2855780	H_WX-2673-2673	4	4	active	0
214597	165704009	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:53	2855780	H_WX-3128-3128	4	4	active	0
214618	165704263	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:55	2855780	H_WX-2670-2670	4	4	active	0
214620	165704266	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:55	2855780	H_WX-2582-2582	4	4	active	0
214621	165704269	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:55	2855780	H_WX-2571-2571	4	4	active	0
214651	165704682	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:57	2855780	H_WX-2824-2824	4	4	active	0
214652	165704686	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:57	2855780	H_WX-2565-2565	4	4	active	0
214653	165704693	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:57	2855780	H_WX-3168-3168	4	4	active	0
214654	165704698	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:57	2855780	H_WX-2640-2640	4	4	active	0
214655	165704701	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:57	2855780	H_WX-2618-2618	4	4	active	0
214686	165705060	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:59	2855780	H_WX-2635-2635	4	4	active	0
214687	165705069	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 9:59	2855780	H_WX-2540-2540	4	4	active	0
214738	165705770	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:03	2855780	H_WX-2510-2510	4	4	active	0
214783	165706367	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:05	2855780	H_WX-2579-2579	4	4	active	0
214787	165706393	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:06	2855780	H_WX-2818-2818	4	4	active	0
214789	165706402	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:06	2855780	H_WX-2609-2609	4	4	active	0
214818	165706743	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:07	2855780	H_WX-2625-2625	4	4	active	0
214901	165707942	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:12	2855780	H_WX-2539-2539	4	4	active	0
214905	165707983	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:12	2855780	H_WX-2741-2741	4	4	active	0
214920	165708348	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:14	2855780	H_WX-2607-2607	4	4	active	0
214971	165709522	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:21	2855780	H_WX-2509-2509	4	4	active	0
215013	165709907	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:25	2855780	H_WX-3083-3083	4	4	active	0
215014	165710156	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:26	2855780	H_WX-2457-2457	4	4	active	0
215040	165710464	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:27	2855780	H_WX-2557-2557	4	4	active	0
215069	165711019	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:31	2855780	H_WX-2499-2499	4	4	active	0
215070	165711020	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:31	2855780	H_WX-3153-3153	4	4	active	0
215119	165711965	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:36	2855780	H_WX-2995-2995	4	4	active	0
215121	165711974	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:36	2855780	H_WX-2478-2478	4	4	active	0
215135	165712336	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:39	2855780	H_WX-2536-2536	4	4	active	0
215175	165712930	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:41	2855780	H_WX-2481-2481	4	4	active	0
215176	165712934	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:41	2855780	H_WX-2500-2500	4	4	active	0
215186	165713284	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:44	2855780	H_WX-2774-2774	4	4	active	0
215198	165713355	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:44	2855780	H_WX-2567-2567	4	4	active	0
215225	165713874	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:47	2855780	H_WX-2573-2573	4	4	active	0
215226	165713880	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:47	2855780	H_WX-2472-2472	4	4	active	0
215254	165714276	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:49	2855780	H_WX-2568-2568	4	4	active	0
215255	165714281	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:49	2855780	H_WX-2517-2517	4	4	active	0
215256	165714280	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:49	2855780	H_WX-2511-2511	4	4	active	0
215257	165714284	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:49	2855780	H_WX-2503-2503	4	4	active	0
215277	165714582	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:51	2855780	H_WX-2477-2477	4	4	active	0
215362	165715655	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 10:57	2855780	H_WX-2549-2549	4	4	active	0
215389	165716094	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:01	2855780	H_WX-2527-2527	4	4	active	0
215390	165716103	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:01	2855780	H_WX-2577-2577	4	4	active	0
215391	165716104	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:01	2855780	H_WX-2487-2487	4	4	active	0
215410	165716500	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:07	2855780	H_WX-2471-2471	4	4	active	0
215422	165716640	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:09	2855780	H_WX-2526-2526	4	4	active	0
215450	165716981	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:15	2855780	H_WX-2543-2543	4	4	active	0
215453	165717062	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:17	2855780	H_WX-2580-2580	4	4	active	0
215454	165717064	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:17	2855780	H_WX-2585-2585	4	4	active	0
215504	165718683	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:39	2855780	H_WX-2584-2584	4	4	active	0
215506	165719151	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:45	2855780	H_WX-3262-3262	4	4	active	0
215508	165719430	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:49	2855780	H_WX-3270-3270	4	4	active	0
215509	165719431	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:49	2855780	H_WX-3192-3192	4	4	active	0
215511	165719553	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:51	2855780	H_WX-2797-2797	4	4	active	0
215512	165719638	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:53	2855780	H_WX-2907-2907	4	4	active	0
215514	165719671	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:55	2855780	H_WX-3202-3202	4	4	active	0
215515	165719672	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:55	2855780	H_WX-2286-2286	4	4	active	0
215516	165719673	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:55	2855780	H_WX-2534-2534	4	4	active	0
215518	165719742	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:59	2855780	H_WX-2897-2897	4	4	active	0
215519	165719743	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 11:59	2855780	H_WX-2935-2935	4	4	active	0
215521	165719775	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 12:01	2855780	H_WX-2523-2523	4	4	active	0
215523	165719820	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 12:03	2855780	H_WX-2834-2834	4	4	active	0
215524	165719821	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 12:03	2855780	H_WX-2769-2769	4	4	active	0
215525	165719854	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 12:05	2855780	H_WX-2888-2888	4	4	active	0
215527	165719908	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 12:07	2855780	H_WX-3116-3116	4	4	active	0
215529	165719964	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 12:09	2855780	H_WX-3120-3120	4	4	active	0
215530	165719966	CCDG WGS	Aligned Bam To BQSR Cram And VCF Without Genotype	3/2/18 12:09	2855780	H_WX-3279-3279	4	4	active	0
